ga_session_id,session_duration_sec,product_views,add_to_cart,add_payment,total_engagement_ms,country,session_number,purchased,device_type_mobile,device_type_tablet,region_Asia,region_Europe,region_Latin America,region_Middle East,region_North America,region_Oceania,region_Other,cluster
551639,0.0,0,0,0,0.0,India,3,0,True,False,True,False,False,False,False,False,False,0
866220,1.225121,0,0,0,1238.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
914067,2.329032,0,0,0,2318.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
1136956,8.278364,0,0,0,8268.0,China,1,0,True,False,True,False,False,False,False,False,False,0
1215407,4.93725,0,0,0,18.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
2222164,33.281582,0,0,0,25173.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
2506079,5.50295,0,0,0,62.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
2709279,99.011716,0,0,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
2736959,186.36,4,0,0,66113.0,Canada,1,0,True,False,False,False,False,False,True,False,False,2
3120187,5.988363,0,0,0,5977.0,United States,3,0,True,False,False,False,False,False,True,False,False,0
3290343,32.613567,0,0,0,28392.0,Norway,1,0,False,False,False,True,False,False,False,False,False,0
3669802,28.368659,0,0,0,28842.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
4483682,6.265874,0,0,0,1135.0,United States,3,0,True,False,False,False,False,False,True,False,False,0
4519529,15.898303,0,0,0,15847.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
4734557,4.923971,0,0,0,85.0,United Kingdom,1,0,True,False,False,True,False,False,False,False,False,0
4820265,186.36,0,0,0,13913.0,China,2,0,False,False,True,False,False,False,False,False,False,2
6551329,2.899155,0,0,0,2869.0,India,1,0,False,False,True,False,False,False,False,False,False,0
6834629,4.996899,0,0,0,3.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
7507629,4.654967,0,0,0,7.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
8665443,3.135276,0,0,0,3142.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
9849060,16.837689,0,0,0,16227.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
10205627,92.164747,0,0,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
10658114,74.834774,1,0,0,66113.0,United States,3,0,False,False,False,False,False,False,True,False,False,2
10888282,18.636719,0,0,0,18631.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
11315752,0.0,0,0,0,0.0,India,2,0,False,False,True,False,False,False,False,False,False,0
11458086,2.425633,0,0,0,2413.0,Israel,1,0,True,False,False,False,False,True,False,False,False,0
12765431,2.11731,1,0,0,2103.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
13325733,67.589103,0,0,0,51836.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
13732230,125.744997,2,1,0,40191.0,Indonesia,1,0,False,False,True,False,False,False,False,False,False,2
13872081,0.0,0,0,0,0.0,Belgium,3,0,False,False,False,True,False,False,False,False,False,0
14090913,8.238601,0,0,0,8247.0,Egypt,1,0,False,False,False,False,False,False,False,False,False,0
14628730,0.0,0,0,0,0.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
15661442,3.160825,0,0,0,3055.0,Puerto Rico,2,0,False,False,False,False,False,False,False,False,True,0
15680155,5.556111,0,0,0,0.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
15920079,82.675084,0,0,0,66113.0,Ecuador,1,0,True,False,False,False,False,False,False,False,True,2
16303218,186.36,0,0,0,33753.0,Canada,2,0,False,False,False,False,False,False,True,False,False,2
16399022,5.030938,0,0,0,991.0,Ireland,2,0,True,False,False,True,False,False,False,False,False,0
18094997,56.844706,0,0,0,21290.0,India,1,0,True,False,True,False,False,False,False,False,False,0
18330709,67.800169,0,0,0,54787.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
18380275,14.229995,1,0,0,14252.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
19010969,8.172904,0,0,0,8591.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
19276995,6.326565,0,0,0,6116.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
19494359,186.36,2,0,0,66113.0,India,1,0,False,False,True,False,False,False,False,False,False,2
19646326,9.027896,0,0,0,9014.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
19715471,155.189658,0,0,0,4643.0,Singapore,1,0,False,False,True,False,False,False,False,False,False,2
19963061,14.802129,0,0,0,9766.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
20247616,0.0,0,0,0,0.0,Netherlands,2,0,True,False,False,True,False,False,False,False,False,0
20300931,104.463659,0,0,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
20335894,20.001817,0,0,0,17222.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
20651660,3.016988,0,0,0,3101.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
21111819,5.676341,0,0,0,5674.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
21669412,17.281533,0,0,0,5075.0,Germany,1,0,False,False,False,True,False,False,False,False,False,0
21821617,186.36,4,0,0,66113.0,United States,3,0,False,True,False,False,False,False,True,False,False,2
21961494,7.847925,0,0,0,7824.0,Canada,1,0,False,True,False,False,False,False,True,False,False,0
21997074,6.931071,0,0,0,6046.0,Turkey,1,0,True,False,False,False,False,True,False,False,False,0
22145160,0.0,0,0,0,0.0,Indonesia,1,0,False,False,True,False,False,False,False,False,False,0
22956722,5.727487,1,0,0,0.0,Canada,2,0,False,False,False,False,False,False,True,False,False,0
23077856,6.33041,0,0,0,0.0,Germany,3,0,True,False,False,True,False,False,False,False,False,0
23768618,3.515746,0,0,0,1906.0,India,3,0,False,False,True,False,False,False,False,False,False,0
23770398,0.0,0,0,0,0.0,Uruguay,2,0,False,False,False,False,False,False,False,False,True,0
24417147,5.052916,0,0,0,131.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
24755603,1.442012,0,0,0,1355.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
24848136,2.479244,0,0,0,2472.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
25367994,26.865255,0,0,0,21432.0,France,1,0,True,False,False,True,False,False,False,False,False,0
25888937,2.968836,0,0,0,3035.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
26078811,5.090013,0,0,0,46.0,India,1,0,True,False,True,False,False,False,False,False,False,0
26118186,186.36,1,0,0,5268.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
26202224,33.215334,0,0,0,7050.0,Taiwan,1,0,False,False,True,False,False,False,False,False,False,0
26407772,5.046986,0,0,0,0.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
27366622,9.672368,0,0,0,9659.0,India,1,0,False,False,True,False,False,False,False,False,False,0
27701548,9.032435,0,0,0,9001.0,Spain,1,0,True,False,False,True,False,False,False,False,False,0
27819182,4.980357,0,0,0,0.0,Algeria,2,0,True,False,False,False,False,False,False,False,True,0
27819489,5.345325,0,0,0,4853.0,India,1,0,False,False,True,False,False,False,False,False,False,0
28457424,0.0,0,0,0,0.0,Netherlands,2,0,False,False,False,True,False,False,False,False,False,0
28710568,5.115252,0,0,0,0.0,Australia,1,0,True,False,False,False,False,False,False,True,False,0
29067330,186.36,2,0,0,66113.0,Netherlands,1,0,False,False,False,True,False,False,False,False,False,2
29199489,186.36,0,0,0,66113.0,South Korea,1,0,True,False,True,False,False,False,False,False,False,2
29472712,5.069678,0,0,0,336.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
29553623,20.040618,0,0,0,14324.0,Philippines,1,0,False,False,True,False,False,False,False,False,False,0
29879665,186.36,5,2,0,66113.0,Canada,1,0,False,False,False,False,False,False,True,False,False,2
29888115,2.980632,0,0,0,2982.0,United Kingdom,1,0,True,False,False,True,False,False,False,False,False,0
30127471,0.0,0,0,0,0.0,United States,8,0,False,False,False,False,False,False,True,False,False,0
30453693,5.62863,0,0,0,0.0,Taiwan,1,0,False,False,True,False,False,False,False,False,False,0
30469591,0.0,0,0,0,0.0,India,2,0,False,False,True,False,False,False,False,False,False,0
30483508,11.476285,1,0,0,5081.0,Japan,1,0,True,False,True,False,False,False,False,False,False,0
30866336,146.910112,2,0,0,37292.0,Canada,2,0,False,False,False,False,False,False,True,False,False,2
30971033,5.914726,0,0,0,5880.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
31065861,0.0,0,0,0,0.0,United States,3,0,False,False,False,False,False,False,True,False,False,0
31249700,27.615736,0,0,0,22020.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
32324621,11.817155,0,0,0,11817.0,Hong Kong,1,0,False,False,True,False,False,False,False,False,False,0
32971098,16.196202,0,0,0,212.0,United Kingdom,1,0,False,False,False,True,False,False,False,False,False,0
33004003,5.015136,0,0,0,22.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
33374918,5.653584,0,0,0,0.0,Portugal,1,0,False,False,False,True,False,False,False,False,False,0
33767455,15.377708,0,0,0,16128.0,Brazil,2,0,True,False,False,False,True,False,False,False,False,0
34132933,186.36,0,0,0,20682.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
34362804,7.374075,0,0,0,7394.0,Singapore,1,0,True,False,True,False,False,False,False,False,False,0
35181757,4.938045,0,0,0,0.0,Switzerland,3,0,True,False,False,True,False,False,False,False,False,0
35410463,5.031283,0,0,0,0.0,United States,2,0,False,False,False,False,False,False,True,False,False,0
35799010,21.965502,0,0,0,5948.0,United States,3,0,False,False,False,False,False,False,True,False,False,0
36455353,186.36,5,5,1,66113.0,India,3,1,True,False,True,False,False,False,False,False,False,1
37617760,18.844438,0,0,0,0.0,Italy,1,0,False,False,False,True,False,False,False,False,False,0
37669210,31.616028,0,0,0,7186.0,India,1,0,False,False,True,False,False,False,False,False,False,0
37690083,20.080081,0,0,0,15191.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
38232073,2.992488,1,0,0,2901.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
38748124,5.912957,0,0,0,5878.0,Italy,1,0,False,False,False,True,False,False,False,False,False,0
38753077,4.206188,0,0,0,0.0,Netherlands,1,0,False,False,False,True,False,False,False,False,False,0
39043819,58.194861,0,0,0,37164.0,Turkey,4,0,False,False,False,False,False,True,False,False,False,0
39098263,10.110499,0,0,0,0.0,Russia,1,0,True,False,False,False,False,False,False,False,True,0
39106819,5.064189,0,0,0,0.0,United States,2,0,False,False,False,False,False,False,True,False,False,0
39174332,5.993416,0,0,0,11022.0,India,1,0,True,False,True,False,False,False,False,False,False,0
39214908,7.667862,0,0,0,7676.0,Slovenia,2,0,True,False,False,False,False,False,False,False,True,0
40104871,186.36,0,0,0,952.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
40307189,2.697588,0,0,0,5849.0,India,1,0,True,False,True,False,False,False,False,False,False,0
40553382,1.243728,0,0,0,1171.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
40570862,3.994836,0,0,0,3981.0,Pakistan,1,0,False,False,True,False,False,False,False,False,False,0
41635007,2.476738,0,0,0,2432.0,Belgium,1,0,False,False,False,True,False,False,False,False,False,0
41684363,12.587893,0,0,0,10307.0,Denmark,1,0,True,False,False,True,False,False,False,False,False,0
42495300,0.0,0,0,0,0.0,India,5,0,False,False,True,False,False,False,False,False,False,0
42833307,5.514342,0,0,0,55.0,India,1,0,True,False,True,False,False,False,False,False,False,0
42963225,186.36,3,0,0,26086.0,Brazil,1,0,False,False,False,False,True,False,False,False,False,2
42976796,186.36,0,0,0,66113.0,Dominican Republic,1,0,True,False,False,False,False,False,False,False,True,2
43108236,42.581885,0,0,0,12013.0,United States,4,0,True,False,False,False,False,False,True,False,False,0
43158215,5.585207,0,0,0,5586.0,Canada,2,0,False,False,False,False,False,False,True,False,False,0
43757303,186.36,0,0,0,55471.0,France,2,0,True,False,False,True,False,False,False,False,False,2
44081632,54.308523,0,0,0,20717.0,Italy,1,0,False,False,False,True,False,False,False,False,False,0
44304887,186.36,2,0,0,48068.0,Vietnam,1,0,False,False,True,False,False,False,False,False,False,2
44435766,186.36,0,0,0,66113.0,Canada,2,0,True,False,False,False,False,False,True,False,False,2
44537583,4.02204,0,0,0,4104.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
44645567,186.36,8,0,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
45866000,4.971988,0,0,0,0.0,Ireland,1,0,True,False,False,True,False,False,False,False,False,0
46275370,13.673352,0,0,0,11975.0,India,1,0,False,False,True,False,False,False,False,False,False,0
46417323,7.08055,1,0,0,7054.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
46556661,2.885856,1,0,0,2845.0,Indonesia,1,0,False,False,True,False,False,False,False,False,False,0
46829481,5.571656,0,0,0,5528.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
46847250,82.202951,0,0,0,66113.0,Nigeria,1,0,False,False,False,False,False,False,False,False,False,2
46933618,5.383733,0,0,0,24.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
47993776,186.36,4,0,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
48308697,5.046943,0,0,0,24.0,Hong Kong,1,0,False,False,True,False,False,False,False,False,False,0
48368338,75.159455,1,1,0,11560.0,Spain,1,0,False,False,False,True,False,False,False,False,False,0
48498125,186.36,1,0,1,66113.0,United States,3,0,True,False,False,False,False,False,True,False,False,2
48875684,0.0,0,0,0,0.0,United States,2,0,True,False,False,False,False,False,True,False,False,0
49200934,13.039969,0,0,0,13036.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
49544333,3.147727,0,0,0,3141.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
49721620,23.666642,0,0,0,23608.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
49740749,5.008674,0,0,0,2.0,United States,3,0,True,False,False,False,False,False,True,False,False,0
50819367,4.682343,0,0,0,4417.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
51198434,0.414423,0,0,0,5.0,Indonesia,1,0,False,False,True,False,False,False,False,False,False,0
51721045,186.36,1,0,0,2160.0,Nigeria,2,0,False,False,False,False,False,False,False,False,False,2
51993558,186.36,3,0,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
52398302,5.012415,0,0,0,29.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
52471499,11.472836,1,0,0,6441.0,Singapore,1,0,False,False,True,False,False,False,False,False,False,0
52509923,23.45193,0,0,0,17317.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
52512934,14.596382,0,0,0,14545.0,Denmark,1,0,False,False,False,True,False,False,False,False,False,0
53025682,28.097092,0,0,0,28046.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
53454710,0.0,0,0,0,0.0,Argentina,1,0,False,False,False,False,True,False,False,False,False,0
53768819,22.477706,0,0,0,5475.0,Turkey,1,0,True,False,False,False,False,True,False,False,False,0
53791379,6.153776,0,0,0,0.0,India,1,0,False,False,True,False,False,False,False,False,False,0
53811517,5.347976,0,0,0,0.0,Spain,1,0,False,False,False,True,False,False,False,False,False,0
53838918,5.691252,0,0,0,2316.0,Indonesia,1,0,False,False,True,False,False,False,False,False,False,0
54165678,186.36,0,0,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
54301961,6.274865,0,0,0,6269.0,Canada,4,0,False,False,False,False,False,False,True,False,False,0
54411465,31.326139,0,0,0,13995.0,South Korea,1,0,True,False,True,False,False,False,False,False,False,0
54497206,142.060434,3,3,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
54511265,5.228845,0,0,0,212.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
54773938,0.923048,0,0,0,3.0,India,1,0,False,False,True,False,False,False,False,False,False,0
55541572,186.36,0,0,0,12693.0,Costa Rica,5,0,True,False,False,False,False,False,False,False,True,2
55708637,0.78557,1,0,0,41.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
56117209,186.36,0,0,0,11299.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
56649254,5.027468,0,0,0,16.0,Egypt,1,0,True,False,False,False,False,False,False,False,False,0
56754179,0.0,0,0,0,0.0,India,3,0,False,False,True,False,False,False,False,False,False,0
56778550,5.925367,0,0,0,17.0,India,1,0,True,False,True,False,False,False,False,False,False,0
57410723,8.767165,0,0,0,5723.0,Colombia,1,0,False,False,False,False,True,False,False,False,False,0
58282906,5.013426,0,0,0,12.0,Germany,1,0,True,False,False,True,False,False,False,False,False,0
58283405,32.332429,0,0,0,17631.0,Italy,1,0,True,False,False,True,False,False,False,False,False,0
58505758,5.09916,0,0,0,2.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
58680540,16.14441,0,0,0,16096.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
58846818,0.0,0,0,0,0.0,Romania,7,0,False,False,False,False,False,False,False,False,True,0
59127070,0.0,0,0,0,1428.0,Netherlands,1,0,False,True,False,True,False,False,False,False,False,0
59169256,9.20947,1,0,0,0.0,United States,5,0,False,False,False,False,False,False,True,False,False,0
59452880,0.817082,1,0,0,70.0,Malaysia,1,0,False,False,True,False,False,False,False,False,False,0
59658434,7.933521,0,0,0,7380.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
59680319,186.36,2,0,0,49017.0,Singapore,1,0,False,False,True,False,False,False,False,False,False,2
59740658,186.36,0,0,0,66113.0,Sweden,1,0,True,False,False,True,False,False,False,False,False,2
60041898,13.632085,0,0,0,8316.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
61048164,0.220175,0,0,0,11.0,India,1,0,False,False,True,False,False,False,False,False,False,0
61080226,8.339032,0,0,0,3212.0,Costa Rica,1,0,True,False,False,False,False,False,False,False,True,0
61117443,1.64644,0,0,0,1585.0,Egypt,1,0,True,False,False,False,False,False,False,False,False,0
61506041,6.967353,0,0,0,6961.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
62445513,12.592454,0,0,0,12630.0,Portugal,1,0,True,False,False,True,False,False,False,False,False,0
63260362,186.36,0,0,0,66113.0,India,7,0,True,False,True,False,False,False,False,False,False,2
63436374,86.629442,1,1,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
64211765,3.882899,0,0,0,3874.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
64231711,10.378769,0,0,0,10402.0,Colombia,1,0,False,False,False,False,True,False,False,False,False,0
64570065,13.171743,0,0,0,2482.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
65423133,3.583891,0,0,0,3604.0,Netherlands,1,0,True,False,False,True,False,False,False,False,False,0
65426590,2.559533,0,0,0,0.0,India,1,0,False,False,True,False,False,False,False,False,False,0
65452138,11.606616,0,0,0,11594.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
66372322,2.373049,0,0,0,2323.0,Malaysia,1,0,False,False,True,False,False,False,False,False,False,0
66592264,5.02113,0,0,0,149.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
66805790,1.43388,0,0,0,782.0,France,1,0,False,True,False,True,False,False,False,False,False,0
67336409,186.36,0,0,0,22736.0,Malaysia,4,0,False,False,True,False,False,False,False,False,False,2
67359748,66.94136,0,0,0,54549.0,India,1,0,False,False,True,False,False,False,False,False,False,2
67408068,0.885062,0,0,0,6.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
68411317,186.36,9,5,0,66113.0,India,3,0,True,False,True,False,False,False,False,False,False,2
68472276,186.36,10,0,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
69166530,186.36,0,0,0,43246.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
69984692,13.28007,0,0,0,13257.0,India,1,0,False,False,True,False,False,False,False,False,False,0
69999860,18.360758,0,0,0,9045.0,Spain,2,0,False,False,False,True,False,False,False,False,False,0
70067892,4.997533,0,0,0,87.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
70324191,14.155734,0,0,0,14081.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
71446505,19.495144,0,0,0,19038.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
71451978,4.32917,0,0,0,9225.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
73626786,186.36,26,21,1,66113.0,Spain,3,0,False,False,False,True,False,False,False,False,False,1
73826439,107.604708,0,0,0,23909.0,Canada,1,0,True,False,False,False,False,False,True,False,False,2
73836506,6.999116,0,0,0,6989.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
74341097,186.36,8,0,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
74378233,55.196126,2,0,0,27433.0,Peru,1,0,False,False,False,False,True,False,False,False,False,0
74570802,16.541806,0,0,0,16532.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
74714991,1.738029,0,0,0,1676.0,Jordan,1,0,True,False,False,False,False,False,False,False,True,0
75147155,5.029703,0,0,0,0.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
75460984,186.36,0,0,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
75976305,2.946093,0,0,0,2991.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
76178718,186.36,8,0,0,66113.0,Chile,2,0,False,False,False,False,True,False,False,False,False,2
76182123,0.0,0,0,0,0.0,Singapore,1,0,True,False,True,False,False,False,False,False,False,0
76187630,24.148608,0,0,0,24020.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
76553839,186.36,0,0,0,13913.0,Canada,1,0,False,False,False,False,False,False,True,False,False,2
76958340,9.33785,0,0,0,9369.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
77612889,47.972403,0,0,0,47044.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
77770725,0.0,0,0,0,0.0,United States,8,0,False,False,False,False,False,False,True,False,False,0
78506536,0.0,0,0,0,0.0,Canada,2,0,False,False,False,False,False,False,True,False,False,0
78605472,5.070105,0,0,0,33.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
78614681,186.36,1,0,0,1583.0,India,1,0,False,False,True,False,False,False,False,False,False,2
78878518,186.36,3,3,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
78978487,5.268052,1,0,0,5261.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
79543161,186.36,0,0,0,8719.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
79705108,186.36,9,2,2,66113.0,Canada,1,1,False,False,False,False,False,False,True,False,False,1
80385111,1.247699,0,0,0,1218.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
80414956,186.36,3,0,0,9031.0,United States,2,0,False,False,False,False,False,False,True,False,False,2
80504219,186.36,0,0,0,66113.0,Canada,1,0,False,False,False,False,False,False,True,False,False,2
80634238,186.36,0,0,0,26668.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
80860189,8.248602,0,0,0,8371.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
80984545,5.01265,0,0,0,10.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
81226496,186.36,0,0,0,26180.0,Spain,1,0,False,False,False,True,False,False,False,False,False,2
81623480,8.343457,0,0,0,8373.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
82249389,186.36,0,0,0,14802.0,Portugal,1,0,True,False,False,True,False,False,False,False,False,2
82408624,5.228843,1,0,0,0.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
82887733,0.0,0,0,0,0.0,Canada,5,0,False,False,False,False,False,False,True,False,False,0
83283139,69.104429,0,0,0,66113.0,Canada,1,0,True,False,False,False,False,False,True,False,False,2
83372344,160.880241,2,2,0,66113.0,Netherlands,1,0,False,False,False,True,False,False,False,False,False,2
83471213,6.387534,0,0,0,7298.0,Ireland,1,0,True,False,False,True,False,False,False,False,False,0
84099398,4.76946,0,0,0,1.0,Venezuela,1,0,False,False,False,False,True,False,False,False,False,0
84123409,0.0,0,0,0,553.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
84368598,5.034756,0,0,0,30.0,Canada,1,0,False,False,False,False,False,False,True,False,False,0
84748224,186.36,8,1,2,66113.0,Colombia,13,1,False,False,False,False,True,False,False,False,False,1
84829482,7.689443,0,0,0,7949.0,Portugal,1,0,False,False,False,True,False,False,False,False,False,0
87246381,5.009718,0,0,0,2.0,Italy,1,0,False,False,False,True,False,False,False,False,False,0
87443173,0.0,0,0,0,0.0,India,6,0,False,False,True,False,False,False,False,False,False,0
87825565,83.920577,0,0,0,66113.0,Taiwan,1,0,False,False,True,False,False,False,False,False,False,2
87882099,51.976257,0,0,0,43257.0,Turkey,1,0,False,False,False,False,False,True,False,False,False,2
87885588,5.88124,0,0,0,4586.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
88134671,6.030805,0,0,0,6010.0,United States,2,0,True,False,False,False,False,False,True,False,False,0
88312691,186.36,0,0,0,17938.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
90174764,5.980987,1,0,0,5970.0,Switzerland,1,0,False,False,False,True,False,False,False,False,False,0
90392130,186.36,1,0,0,66113.0,United States,1,0,True,False,False,False,False,False,True,False,False,2
91540197,38.200454,0,0,0,20646.0,Ukraine,1,0,True,False,False,False,False,False,False,False,True,0
92004335,46.53525,0,0,0,40877.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
93338362,7.265906,0,0,0,7258.0,China,1,0,False,False,True,False,False,False,False,False,False,0
93757788,18.860025,0,0,0,16475.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
94029156,5.043746,0,0,0,20.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
94340335,2.342341,0,0,0,2473.0,India,1,0,True,False,True,False,False,False,False,False,False,0
95284576,21.252351,0,0,0,16101.0,Spain,1,0,True,False,False,True,False,False,False,False,False,0
95977221,186.36,1,0,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
96156104,5.841506,0,0,0,5859.0,Portugal,1,0,True,False,False,True,False,False,False,False,False,0
96493805,5.112409,0,0,0,0.0,Indonesia,3,0,False,False,True,False,False,False,False,False,False,0
96593478,22.42229,0,0,0,22494.0,United States,1,0,True,False,False,False,False,False,True,False,False,0
97474978,3.687054,0,0,0,3761.0,Italy,1,0,True,False,False,True,False,False,False,False,False,0
97595782,0.0,0,0,0,0.0,United States,2,0,False,False,False,False,False,False,True,False,False,0
97858197,5.463066,0,0,0,0.0,United States,3,0,False,False,False,False,False,False,True,False,False,0
98033486,11.70893,0,0,0,11753.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
98118891,32.49282,0,0,0,5198.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
98707575,28.199671,0,0,0,26928.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
98924288,8.319174,0,0,0,8311.0,Germany,1,0,False,False,False,True,False,False,False,False,False,0
98980998,31.446766,0,0,0,31383.0,Denmark,1,0,True,False,False,True,False,False,False,False,False,0
99079044,7.286294,0,0,0,7336.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
99085280,4.950671,0,0,0,4941.0,United States,2,0,False,False,False,False,False,False,True,False,False,0
99219901,112.969357,0,0,0,1479.0,Netherlands,1,0,False,False,False,True,False,False,False,False,False,0
99620435,9.565171,0,0,0,9199.0,United States,1,0,False,False,False,False,False,False,True,False,False,0
99621225,0.0,0,0,0,0.0,Canada,3,0,False,True,False,False,False,False,True,False,False,0
99688975,8.044962,0,0,0,5332.0,Mexico,1,0,False,False,False,False,False,False,True,False,False,0
99736063,186.36,0,0,0,66113.0,United States,1,0,False,False,False,False,False,False,True,False,False,2
99864506,12.367359,0,0,0,1925.0,Netherlands,1,0,False,False,False,True,False,False,False,False,False,0
100829082,93.29248,5,1,0,66113.0,Tunisia,1,0,True,False,False,False,False,False,False,False,True,2
101095942,10.104067,0,0,0,8138.0,Canada,1,0,True,False,False,False,False,False,True,False,False,0
